Row,iac_file_churn,files_num_normalized_resources,iac_file_dependency,nb_files,nb_noniac_files,avg_files_per_commit,nb_content_sim_files,nb_path_sim_files,Ratio_out_of_cofiles_developers,file_nb_parameters,file_nb_variables,file_nb_resources,Graph_History_network_density,Graph_History_betweenness_centrality,Graph_History_closeness_centrality,Graph_ContentSimilarity_std_degree_centrality,Graph_ContentSimilarity_network_density,Graph_ContentSimilarity_closeness_centrality,Graph_PathSimilarity_network_density,Graph_PathSimilarity_Degree_centrality
879,4,0.03,3,115,1,11.98,2,157,0.05,7,5,4,0.14,0,0.51,0.34,0.8,0.95,1,2
880,28,0.02,3,115,1,11.98,2,157,0.05,7,5,2,0.14,0,0.51,0.34,0.8,0.95,1,2
881,16,0.04,1,101,1,20.27,2,43,0.04,7,4,4,0.14,0,0.5,0.34,0.8,0.93,1,2
882,1,0.04,4,183,40,23.39,1,190,0.04,3,0,2,0.14,0,0.56,0.34,0.8,0.9,1,2
883,2,0.04,4,184,41,23.38,1,191,0.04,3,0,2,0.14,0.01,0.56,0.34,0.8,0.9,1,2
884,13,0.02,1,208,58,37.95,38,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
885,24,0.02,1,208,58,37.94,51,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
886,8,0.08,2,190,40,72.15,5,165,0.02,2,0,3,0.14,0,0.57,0.34,0.8,0.89,1,2
887,15,0.02,20,206,52,11.76,4,178,0.15,19,13,6,0.14,0.03,0.59,0.34,0.8,0.99,1,2
888,72,0.02,20,206,52,11.76,4,178,0.14,19,13,6,0.14,0.03,0.59,0.34,0.8,0.99,1,2
889,4,0.06,3,182,39,69.23,11,58,0.01,1,0,2,0.14,0,0.56,0.34,0.8,0.89,1,2
890,4,0.08,3,5,4,5.92,7,163,0.05,2,0,4,0.14,0,0.35,0.34,0.8,0.92,1,2
891,6,0.04,1,183,40,19.41,2,190,0.04,8,7,4,0.14,0,0.56,0.34,0.8,0.93,1,2
892,47,0.04,1,183,40,19.4,2,190,0.05,5,3,3,0.14,0,0.56,0.34,0.8,0.93,1,2
893,19,0.04,1,183,40,19.39,2,190,0.05,8,4,3,0.14,0,0.56,0.34,0.8,0.93,1,2
894,20,0.03,2,201,48,42.89,17,163,0.04,4,2,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
895,32,0.03,2,201,48,42.87,17,163,0.04,4,2,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
896,2,0.03,2,202,48,42.86,29,164,0.05,4,2,2,0.14,0.02,0.58,0.34,0.8,0.92,1,2
897,6,0.03,2,202,48,42.84,29,164,0.05,4,2,2,0.14,0.02,0.59,0.34,0.8,0.92,1,2
898,13,0.02,1,208,58,37.95,41,178,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
899,24,0.02,1,208,58,37.94,54,178,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
900,2,0.02,1,214,58,37.94,56,184,0.02,10,3,2,0.13,0.03,0.6,0.34,0.8,0.93,0.98,2
901,24,0.05,3,187,38,23.21,2,186,0.04,8,3,5,0.14,0,0.57,0.34,0.8,0.91,1,2
902,18,0.04,2,187,38,23.2,3,186,0.04,8,3,4,0.14,0,0.57,0.34,0.8,0.91,1,2
903,23,0.07,1,184,40,47.14,1,44,0.02,2,0,3,0.14,0.01,0.57,0.34,0.8,0.87,1,2
904,13,0.06,5,201,50,34.38,7,190,0.04,5,4,4,0.14,0,0.58,0.34,0.8,0.9,1,2
905,20,0.06,5,201,50,34.37,8,190,0.04,5,4,4,0.14,0,0.58,0.34,0.8,0.9,1,2
906,2,0.05,1,3,2,3.96,4,157,0.14,0,0,2,0.14,0,0.01,0.34,0.8,0.88,1,2
907,4,0.06,4,192,42,34.21,17,156,0.05,1,0,2,0.14,0,0.58,0.34,0.8,0.88,1,2
908,5,0.03,11,192,43,12.01,7,175,0.08,3,0,2,0.14,0.01,0.57,0.34,0.8,0.97,1,2
909,12,0.03,11,192,43,12.01,7,175,0.08,3,0,2,0.14,0.01,0.57,0.34,0.8,0.97,1,2
910,14,0.02,2,2,2,4.94,5,154,0.05,9,5,2,0.14,0,0,0.34,0.8,0.92,1,2
911,38,0.02,2,2,2,4.94,9,154,0.1,16,8,3,0.14,0.01,0.37,0.34,0.8,0.92,1,2
912,10,0.04,10,202,50,19.6,17,175,0.12,10,11,5,0.14,0.01,0.58,0.34,0.8,0.98,1,2
913,34,0.04,10,202,50,19.6,18,175,0.12,10,11,5,0.14,0.01,0.58,0.34,0.8,0.98,1,2
914,15,0.03,10,202,50,19.6,18,175,0.12,11,11,5,0.14,0.01,0.58,0.34,0.8,0.98,1,2
915,4,0.05,9,187,39,52.74,8,175,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.92,1,2
916,4,0.05,9,187,39,52.71,10,175,0.03,1,0,2,0.14,0,0.57,0.34,0.8,0.92,1,2
917,1,0.05,10,187,39,52.67,13,175,0.04,1,0,2,0.14,0.01,0.57,0.34,0.8,0.92,1,2
918,8,0.07,1,11,7,4.45,2,15,0.04,8,0,3,0.14,0,0.39,0.34,0.8,0.94,1,2
919,2,0.2,0,3,0,2.98,3,156,0.12,1,0,2,0.14,0,0.36,0.34,0.8,0.84,1,2
920,4,0.06,3,182,39,68.24,12,178,0.01,1,0,2,0.14,0,0.56,0.34,0.8,0.91,1,2
921,26,0.04,6,201,51,21.96,43,175,0.07,8,6,4,0.14,0.01,0.58,0.34,0.8,0.97,1,2
922,15,0.03,6,201,51,21.96,48,175,0.07,9,6,4,0.14,0.02,0.59,0.34,0.8,0.97,1,2
923,20,0.05,5,185,40,50.35,40,175,0.02,5,6,4,0.14,0,0.57,0.34,0.8,0.92,1,2
924,17,0.05,5,185,40,50.31,41,175,0.02,6,6,4,0.14,0,0.57,0.34,0.8,0.92,1,2
925,1,0.03,13,199,49,13.22,26,175,0.09,7,6,4,0.14,0.02,0.58,0.34,0.8,0.93,1,2
926,28,0.03,13,199,49,13.22,26,175,0.09,7,6,4,0.14,0.02,0.58,0.34,0.8,0.93,1,2
927,12,0.04,12,199,49,13.22,33,175,0.09,7,6,4,0.14,0.02,0.58,0.34,0.8,0.93,1,2
928,15,0.03,12,199,49,13.22,33,175,0.09,8,6,4,0.14,0.02,0.58,0.34,0.8,0.93,1,2
929,4,0.03,12,199,49,13.22,41,175,0.09,8,6,4,0.14,0.02,0.58,0.34,0.8,0.93,1,2
930,6,0.02,1,28,1,5.34,1,8,0.05,8,12,3,0.14,0,0.4,0.34,0.8,0.95,1,2
931,20,0.05,5,201,50,37.55,41,153,0.07,5,6,4,0.14,0,0.58,0.34,0.8,0.93,1,2
932,6,0.05,5,201,50,37.54,43,153,0.06,5,6,4,0.14,0,0.58,0.34,0.8,0.93,1,2
933,15,0.04,5,201,50,37.53,43,153,0.06,6,6,4,0.14,0,0.58,0.34,0.8,0.93,1,2
934,8,0,4,228,78,3.3,44,45,0.38,156,81,6,0.14,0.09,0.6,0.34,0.8,0.99,1,2
935,2,0,4,228,78,3.3,44,45,0.38,156,81,6,0.14,0.09,0.6,0.34,0.8,0.99,1,2
936,34,0,4,228,78,3.3,44,45,0.38,156,81,6,0.14,0.09,0.6,0.34,0.8,0.99,1,2
937,28,0,4,228,78,3.3,45,45,0.38,156,79,6,0.14,0.09,0.6,0.34,0.8,0.99,1,2
938,26,0,2,228,78,3.3,45,45,0.38,155,77,6,0.14,0.09,0.6,0.34,0.8,0.99,1,2
939,477,0,3,234,80,3.3,46,51,0.38,156,82,6,0.13,0.11,0.6,0.34,0.8,0.99,0.98,2
940,2,0,3,234,80,3.3,46,51,0.38,156,82,6,0.13,0.11,0.6,0.34,0.8,0.99,0.98,2
941,33,0,3,235,80,3.3,47,52,0.38,158,84,6,0.13,0.12,0.62,0.34,0.8,0.99,0.98,2
942,4,0.04,2,1,1,1.99,1,175,1,4,1,2,0.14,0,0,0.34,0.8,0.89,1,2
943,13,0.02,1,45,20,21.86,41,175,0.03,10,3,2,0.14,0,0.41,0.34,0.8,0.93,1,2
944,24,0.02,1,45,20,21.86,54,175,0.03,10,3,2,0.14,0,0.41,0.34,0.8,0.93,1,2
945,2,0.02,1,45,20,21.85,59,175,0.03,10,3,2,0.14,0,0.41,0.34,0.8,0.93,1,2
946,8,0.04,20,191,40,26.55,3,175,0.06,4,2,3,0.14,0.01,0.57,0.34,0.8,0.97,1,2
947,20,0.03,1,61,0,10.29,1,43,0.05,7,8,4,0.14,0,0.42,0.34,0.8,0.94,1,2
948,52,0.03,3,184,40,22.04,37,190,0.03,19,0,4,0.14,0,0.57,0.34,0.8,0.96,1,2
949,1,0.03,4,184,40,22.04,38,190,0.04,19,0,4,0.14,0.01,0.57,0.34,0.8,0.96,1,2
950,13,0.02,1,210,60,38.78,41,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
951,24,0.02,1,210,60,38.78,54,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
952,2,0.02,1,210,60,38.76,54,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
953,1,0.04,11,209,58,31.22,47,190,0.08,17,2,5,0.14,0,0.59,0.34,0.8,0.95,1,2
954,56,0.04,11,209,58,31.21,47,190,0.08,17,2,5,0.14,0,0.59,0.34,0.8,0.95,1,2
955,2,0.04,11,210,58,31.21,47,191,0.08,17,2,5,0.14,0.01,0.6,0.34,0.8,0.95,1,2
956,2,0.04,10,206,55,31.01,1,175,0.06,3,3,3,0.14,0.01,0.59,0.34,0.8,0.91,1,2
957,2,0.04,8,206,55,31,1,175,0.06,3,3,3,0.14,0.01,0.59,0.34,0.8,0.91,1,2
958,8,0.04,10,206,55,31,1,175,0.06,3,3,3,0.14,0.01,0.59,0.34,0.8,0.91,1,2
959,4,0.03,3,190,42,33.01,3,156,0.04,7,2,2,0.14,0,0.57,0.34,0.8,0.91,1,2
960,26,0.03,3,191,42,33,3,157,0.04,7,2,2,0.14,0.01,0.57,0.34,0.8,0.91,1,2
961,8,0.03,3,191,42,32.99,3,157,0.04,7,2,2,0.14,0.01,0.57,0.34,0.8,0.91,1,2
962,4,0.06,3,187,38,60.6,8,175,0.03,1,0,2,0.14,0,0.57,0.34,0.8,0.88,1,2
963,8,0.03,6,190,42,34.06,1,190,0.04,14,3,4,0.14,0,0.57,0.34,0.8,0.93,1,2
964,4,0.03,6,190,42,34.05,2,190,0.04,14,3,4,0.14,0,0.57,0.34,0.8,0.93,1,2
965,4,0.06,3,183,40,69.23,13,164,0.01,1,0,2,0.14,0,0.57,0.34,0.8,0.89,1,2
966,4,0.04,3,186,42,38.52,6,156,0.02,6,2,4,0.14,0,0.57,0.34,0.8,0.92,1,2
967,5,0.04,3,186,42,38.49,9,156,0.02,6,2,4,0.14,0,0.57,0.34,0.8,0.92,1,2
968,2,0.04,3,186,42,38.46,9,156,0.04,6,2,4,0.14,0.01,0.57,0.34,0.8,0.92,1,2
969,7,0.04,1,26,16,20.12,8,163,0.1,0,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
970,32,0.05,6,208,57,31.79,41,190,0.09,9,2,4,0.14,0,0.59,0.34,0.8,0.93,1,2
971,68,0.03,9,211,61,28.81,48,175,0.06,19,6,5,0.14,0.01,0.59,0.34,0.8,0.96,1,2
972,17,0.03,9,211,61,28.81,48,175,0.06,20,6,5,0.14,0.01,0.59,0.34,0.8,0.96,1,2
973,12,0.06,1,112,0,29.38,1,126,0.02,4,3,5,0.14,0,0.49,0.34,0.8,0.94,1,2
974,4,0.06,3,182,39,69.23,13,127,0.01,1,0,2,0.14,0,0.56,0.34,0.8,0.89,1,2
975,11,0.02,6,205,54,25.93,53,176,0.08,18,12,4,0.14,0.02,0.59,0.34,0.8,0.96,1,2
976,64,0.02,6,205,54,25.92,54,176,0.08,18,12,4,0.14,0.02,0.59,0.34,0.8,0.96,1,2
977,17,0.02,6,205,54,25.92,54,176,0.09,19,12,4,0.14,0.02,0.59,0.34,0.8,0.96,1,2
978,11,0.02,6,205,54,25.92,66,176,0.09,18,12,4,0.14,0.02,0.59,0.34,0.8,0.96,1,2
979,135,0.02,4,196,44,16.28,2,175,0.07,31,2,6,0.14,0.02,0.57,0.34,0.8,0.99,1,2
980,11,0.02,4,197,44,16.28,3,176,0.07,31,2,6,0.14,0.02,0.57,0.34,0.8,0.99,1,2
981,2,0.02,4,197,44,16.28,3,176,0.07,31,2,6,0.14,0.02,0.57,0.34,0.8,0.99,1,2
982,4,0.06,3,186,38,85.59,22,177,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.89,1,2
983,72,0.02,15,224,69,18.87,49,175,0.11,30,6,5,0.14,0.03,0.6,0.34,0.8,0.98,1,2
984,23,0.02,15,224,69,18.87,50,175,0.11,31,6,5,0.14,0.04,0.6,0.34,0.8,0.98,1,2
985,42,0.02,15,224,69,18.87,58,175,0.12,36,6,5,0.14,0.04,0.6,0.34,0.8,0.98,1,2
986,32,0.02,1,26,16,16.47,5,129,0.1,8,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
987,2,0.02,1,27,17,16.48,10,130,0.08,8,0,2,0.14,0.02,0.4,0.34,0.8,0.89,1,2
988,2,0.02,1,33,17,16.49,10,136,0.06,8,0,2,0.13,0.05,0.42,0.34,0.8,0.89,0.98,2
989,4,0.06,3,187,38,76.54,12,178,0.03,1,0,2,0.14,0,0.57,0.34,0.8,0.91,1,2
990,24,0.02,2,195,43,18.04,7,38,0.08,21,9,4,0.14,0,0.58,0.34,0.8,0.96,1,2
991,24,0.02,2,196,44,18.04,11,39,0.08,21,9,4,0.14,0.05,0.6,0.34,0.8,0.96,1,2
992,4,0.06,3,181,38,72.63,10,175,0.01,1,0,2,0.14,0,0.56,0.34,0.8,0.88,1,2
993,4,0.09,1,13,8,13.61,11,175,0.03,1,0,3,0.14,0,0.39,0.34,0.8,0.88,1,2
994,21,0.04,3,187,38,54.95,5,178,0.04,3,0,2,0.14,0,0.57,0.34,0.8,0.93,1,2
995,8,0.04,3,187,38,54.93,6,178,0.05,3,0,2,0.14,0.01,0.57,0.34,0.8,0.93,1,2
996,75,0.04,4,190,44,23.53,6,155,0.03,8,7,5,0.14,0,0.57,0.34,0.8,0.94,1,2
997,33,0.06,4,190,44,23.52,6,155,0.04,4,6,5,0.14,0,0.57,0.34,0.8,0.94,1,2
998,4,0.04,4,190,44,23.51,6,155,0.04,8,7,5,0.14,0,0.57,0.34,0.8,0.94,1,2
999,18,0.06,4,190,44,23.51,8,155,0.04,4,4,5,0.14,0,0.57,0.34,0.8,0.94,1,2
1000,13,0.02,1,208,58,38.51,40,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1001,24,0.02,1,208,58,38.5,53,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1002,2,0.02,1,208,58,38.48,54,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1003,12,0.04,1,40,20,22.7,16,190,0.03,4,0,2,0.14,0,0.4,0.34,0.8,0.89,1,2
1004,40,0.02,12,198,48,19.59,21,178,0.09,14,5,4,0.14,0,0.58,0.34,0.8,0.96,1,2
1005,35,0.02,12,204,48,19.59,24,184,0.09,15,7,4,0.13,0.03,0.59,0.34,0.8,0.96,0.98,2
1006,1,0.01,4,191,44,8.65,3,17,0.08,44,28,3,0.14,0.01,0.57,0.34,0.8,0.97,1,2
1007,43,0.01,3,191,44,8.64,4,17,0.09,42,23,3,0.14,0.01,0.57,0.34,0.8,0.97,1,2
1008,30,0.01,3,197,46,8.64,5,23,0.09,40,25,3,0.13,0.03,0.58,0.34,0.8,0.97,0.98,2
1009,6,0.01,3,197,46,8.64,5,23,0.09,40,25,3,0.13,0.03,0.58,0.34,0.8,0.97,0.98,2
1010,4,0.01,3,198,46,8.65,5,24,0.09,40,25,3,0.13,0.04,0.59,0.34,0.8,0.97,0.98,2
1011,4,0.06,2,187,39,84.93,9,163,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.89,1,2
1012,4,0.06,3,182,39,68.24,2,175,0.01,1,0,2,0.14,0,0.56,0.34,0.8,0.88,1,2
1013,13,0.02,1,208,58,39.06,39,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1014,24,0.02,1,208,58,39.05,52,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1015,2,0.02,1,208,58,39.03,54,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1016,4,0.06,3,5,4,5.92,12,163,0.05,1,0,2,0.14,0,0.35,0.34,0.8,0.89,1,2
1017,24,0.04,1,188,39,26.03,4,163,0.05,10,0,3,0.14,0,0.57,0.34,0.8,0.91,1,2
1018,13,0.02,1,208,58,37.95,40,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1019,24,0.02,1,208,58,37.94,53,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1020,2,0.02,1,208,58,37.93,53,175,0.02,10,3,2,0.14,0.02,0.59,0.34,0.8,0.93,1,2
1021,7,0.04,1,26,16,20.12,8,163,0.1,0,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
1022,5,0.05,1,26,16,18.88,8,60,0.1,0,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
1023,2,0.03,3,189,45,30.07,3,156,0.02,25,4,7,0.14,0.02,0.57,0.34,0.8,0.94,1,2
1024,14,0.02,3,191,40,28.21,1,175,0.05,14,0,4,0.14,0.01,0.57,0.34,0.8,0.96,1,2
1025,35,0.03,2,20,7,7.79,14,125,0.08,4,2,2,0.14,0,0.4,0.34,0.8,0.92,1,2
1026,24,0.01,4,199,48,14.57,41,176,0.09,31,13,4,0.14,0.02,0.58,0.34,0.8,0.94,1,2
1027,267,0.01,4,199,48,14.57,42,176,0.1,31,13,4,0.14,0.02,0.58,0.34,0.8,0.94,1,2
1028,13,0.01,4,199,48,14.57,42,176,0.1,30,12,2,0.14,0.02,0.58,0.34,0.8,0.94,1,2
1029,21,0.01,4,199,48,14.57,42,176,0.1,28,11,2,0.14,0.02,0.58,0.34,0.8,0.94,1,2
1030,4,0.06,3,187,39,84.93,10,163,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.89,1,2
1031,2,0.15,1,4,2,4.94,2,156,0.04,3,0,5,0.14,0,0.36,0.34,0.8,0.92,1,2
1032,12,0.05,3,201,46,46.3,1,164,0.04,7,1,5,0.14,0.01,0.58,0.34,0.8,0.96,1,2
1033,51,0.04,3,202,46,46.29,2,165,0.04,10,2,5,0.14,0.01,0.58,0.34,0.8,0.96,1,2
1034,1,0.04,8,227,73,23.21,44,190,0.1,23,1,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1035,28,0.03,10,227,73,23.21,44,190,0.1,25,2,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1036,76,0.03,10,227,73,23.21,46,190,0.1,25,2,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1037,18,0.03,10,227,73,23.21,47,190,0.1,25,2,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1038,1,0.03,11,227,73,23.2,47,190,0.1,25,2,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1039,2,0.03,11,227,73,23.2,47,190,0.1,25,2,6,0.14,0.01,0.6,0.34,0.8,0.98,1,2
1040,4,0.06,3,187,39,63.95,12,178,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.91,1,2
1041,69,0.03,6,194,41,11.6,5,190,0.07,26,9,8,0.14,0.01,0.58,0.34,0.8,0.97,1,2
1042,19,0.03,5,194,41,11.6,6,190,0.07,26,9,7,0.14,0.01,0.58,0.34,0.8,0.97,1,2
1043,2,0.03,5,195,42,11.6,6,191,0.07,26,9,7,0.14,0.06,0.6,0.34,0.8,0.97,1,2
1044,54,0.03,1,196,45,16.82,2,190,0.11,28,23,7,0.14,0.01,0.58,0.34,0.8,0.97,1,2
1045,2,0.03,1,196,45,16.82,2,190,0.12,29,22,7,0.14,0.01,0.58,0.34,0.8,0.97,1,2
1046,5,0.03,1,196,45,16.81,2,190,0.12,28,22,7,0.14,0.01,0.58,0.34,0.8,0.97,1,2
1047,2,0.03,1,196,45,16.81,2,190,0.12,28,22,7,0.14,0.02,0.58,0.34,0.8,0.97,1,2
1048,7,0.04,1,26,16,20.12,9,130,0.1,0,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
1049,4,0.06,3,190,42,70.14,14,163,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.9,1,2
1050,32,0.03,1,17,6,6.64,7,153,0.08,15,6,4,0.14,0,0.39,0.34,0.8,0.95,1,2
1051,38,0.02,1,17,6,6.64,8,153,0.1,13,4,2,0.14,0.01,0.4,0.34,0.8,0.95,1,2
1052,4,0.06,0,5,4,2.77,1,106,0.09,5,6,3,0.14,0,0.36,0.34,0.8,0.91,1,2
1053,8,0.07,5,195,50,56.26,10,190,0.02,2,2,3,0.14,0,0.58,0.34,0.8,0.87,1,2
1054,58,0.02,2,202,48,40.99,19,163,0.04,4,2,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
1055,6,0.02,1,15,5,1.98,1,44,0.18,19,15,3,0.14,0.01,0.39,0.34,0.8,0.95,1,2
1056,2,0.02,1,15,5,1.98,1,44,0.17,19,15,3,0.14,0.01,0.39,0.34,0.8,0.95,1,2
1057,16,0.03,5,185,42,40.35,2,175,0.03,6,8,2,0.14,0,0.57,0.34,0.8,0.91,1,2
1058,13,0.02,1,209,59,38.09,41,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1059,24,0.02,1,209,59,38.08,54,175,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1060,2,0.02,1,209,59,38.07,55,175,0.02,10,3,2,0.14,0.01,0.59,0.34,0.8,0.93,1,2
1061,25,0.02,2,195,43,18.04,7,30,0.08,21,9,4,0.14,0,0.58,0.34,0.8,0.96,1,2
1062,24,0.02,2,196,44,18.04,11,31,0.08,21,9,4,0.14,0.05,0.6,0.34,0.8,0.96,1,2
1063,17,0.06,3,190,41,44.39,1,178,0.05,4,0,4,0.14,0,0.57,0.34,0.8,0.95,1,2
1064,4,0.06,3,187,38,88.19,8,175,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.88,1,2
1065,22,0.04,2,194,46,43.75,14,125,0.02,2,1,2,0.14,0,0.58,0.34,0.8,0.92,1,2
1066,42,0.03,2,195,46,43.73,28,126,0.03,4,2,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
1067,2,0.05,1,6,3,4.44,3,175,0.14,2,1,2,0.14,0,0.36,0.34,0.8,0.91,1,2
1068,8,0.05,1,6,3,4.44,3,175,0.05,2,1,2,0.14,0,0.37,0.34,0.8,0.91,1,2
1069,52,0.04,4,206,58,21.39,42,190,0.09,15,0,4,0.14,0.01,0.59,0.34,0.8,0.96,1,2
1070,1,0.04,3,206,58,21.38,42,190,0.09,15,0,4,0.14,0.01,0.59,0.34,0.8,0.96,1,2
1071,40,0.03,6,206,58,21.38,42,190,0.09,22,1,4,0.14,0.01,0.59,0.34,0.8,0.96,1,2
1072,7,0.04,1,3,2,3.96,2,155,0.14,4,0,2,0.14,0,0.01,0.34,0.8,0.88,1,2
1073,16,0.03,1,10,6,6.23,5,153,0.15,7,2,2,0.14,0,0.37,0.34,0.8,0.93,1,2
1074,4,0.07,2,181,38,45.83,3,115,0.01,2,0,3,0.14,0,0.56,0.34,0.8,0.92,1,2
1075,38,0.04,2,196,48,30.32,16,125,0.02,3,1,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
1076,60,0.03,2,197,48,30.32,28,126,0.03,4,2,2,0.14,0.01,0.58,0.34,0.8,0.92,1,2
1077,4,0.06,4,187,38,87.94,11,156,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.9,1,2
1078,2,0.02,9,184,41,13.3,1,175,0.04,29,9,4,0.14,0.01,0.57,0.34,0.8,0.95,1,2
1079,12,0.02,9,184,41,13.3,1,175,0.04,29,9,4,0.14,0.01,0.57,0.34,0.8,0.95,1,2
1080,2,0.02,9,184,41,13.29,2,175,0.04,29,9,4,0.14,0.01,0.57,0.34,0.8,0.95,1,2
1081,4,0.02,9,185,41,13.3,2,176,0.04,29,9,4,0.14,0.02,0.58,0.34,0.8,0.95,1,2
1082,4,0.06,3,186,38,39.23,9,175,0.04,1,0,2,0.14,0,0.57,0.34,0.8,0.88,1,2
1083,2,0.06,3,186,38,39.21,13,175,0.04,1,0,2,0.14,0,0.57,0.34,0.8,0.88,1,2
1084,12,0.03,2,200,46,38.49,1,163,0.04,5,1,2,0.14,0,0.58,0.34,0.8,0.92,1,2
1085,7,0.04,1,26,16,18.88,8,163,0.1,0,0,2,0.14,0,0.38,0.34,0.8,0.89,1,2
1086,4,0.06,3,187,39,84.93,12,178,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.91,1,2
1087,13,0.02,1,210,60,38.78,41,153,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1088,24,0.02,1,210,60,38.78,54,153,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1089,2,0.02,1,210,60,38.76,54,153,0.02,10,3,2,0.14,0,0.59,0.34,0.8,0.93,1,2
1090,3,0.05,9,188,40,44.45,8,175,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.92,1,2
1091,4,0.05,9,188,40,44.42,10,175,0.03,1,0,2,0.14,0,0.57,0.34,0.8,0.92,1,2
1092,1,0.05,10,188,40,44.4,13,175,0.04,1,0,2,0.14,0.01,0.57,0.34,0.8,0.92,1,2
1093,4,0.06,3,186,38,85.59,13,163,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.9,1,2
1094,17,0.02,2,215,52,30.74,13,163,0.04,15,8,3,0.14,0.03,0.59,0.34,0.8,0.95,1,2
1095,23,0.02,2,215,52,30.73,13,163,0.04,15,8,3,0.14,0.03,0.6,0.34,0.8,0.95,1,2
1096,3,0.03,1,9,6,4.61,2,17,0.04,9,3,3,0.14,0,0.39,0.34,0.8,0.95,1,2
1097,4,0.03,1,9,6,4.6,2,17,0.05,9,3,3,0.14,0,0.39,0.34,0.8,0.95,1,2
1098,22,0.03,2,185,40,18.12,4,165,0.04,12,0,3,0.14,0,0.57,0.34,0.8,0.93,1,2
1099,2,0.01,3,198,45,10.09,2,20,0.1,52,51,9,0.14,0.01,0.58,0.34,0.8,0.99,1,2
1100,24,0.01,3,198,45,10.09,2,20,0.1,52,47,9,0.14,0.01,0.58,0.34,0.8,0.99,1,2
1101,71,0.01,3,199,46,10.09,2,21,0.1,58,67,9,0.14,0.06,0.6,0.34,0.8,0.99,1,2
1102,14,0.01,3,199,46,10.09,2,21,0.1,59,69,9,0.14,0.06,0.6,0.34,0.8,0.99,1,2
1103,24,0.03,2,19,6,7.29,13,125,0.05,4,2,2,0.14,0,0.4,0.34,0.8,0.92,1,2
1104,4,0.06,4,197,49,58.05,5,190,0.02,1,0,2,0.14,0,0.57,0.34,0.8,0.88,1,2
1105,4,0.05,14,203,52,19.54,3,163,0.13,4,2,4,0.14,0.02,0.59,0.34,0.8,0.94,1,2
1106,16,0.05,14,205,53,19.54,3,165,0.13,4,2,4,0.14,0.02,0.59,0.34,0.8,0.94,1,2
1107,4,0.05,13,211,53,19.54,14,171,0.13,4,2,4,0.13,0.05,0.59,0.34,0.8,0.94,0.98,2
1108,4,0.05,13,211,53,19.54,14,171,0.13,4,2,4,0.13,0.05,0.59,0.34,0.8,0.94,0.98,2
1109,24,0.01,2,195,44,17.42,6,47,0.07,30,26,4,0.14,0.01,0.57,0.34,0.8,0.97,1,2
